净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-12-03,3.9129,1.6611,0.39%,暂停申购,场内卖出,nan
2019-12-02,3.8977,1.6547,0.19%,暂停申购,场内卖出,nan
2019-11-29,3.8904,1.6516,-0.87%,暂停申购,场内卖出,nan
2019-11-28,3.9246,1.6661,-0.34%,暂停申购,场内卖出,nan
2019-11-27,3.9381,1.6718,-0.41%,暂停申购,场内卖出,nan
2019-11-26,3.9544,1.6787,0.35%,暂停申购,场内卖出,nan
2019-11-25,3.9408,1.6730,0.73%,暂停申购,场内卖出,nan
2019-11-22,3.9124,1.6609,-1.02%,暂停申购,场内卖出,nan
2019-11-21,3.9527,1.6780,-0.47%,暂停申购,场内卖出,nan
2019-11-20,3.9713,1.6859,-0.99%,暂停申购,场内卖出,nan
2019-11-19,4.0111,1.7028,1.00%,暂停申购,场内卖出,nan
2019-11-18,3.9712,1.6859,0.79%,暂停申购,场内卖出,nan
2019-11-15,3.9399,1.6726,-0.73%,暂停申购,场内卖出,nan
2019-11-14,3.9688,1.6849,0.15%,暂停申购,场内卖出,nan
2019-11-13,3.9628,1.6823,-0.10%,暂停申购,场内卖出,nan
2019-11-12,3.9667,1.6840,0.02%,暂停申购,场内卖出,nan
2019-11-11,3.9660,1.6837,-1.76%,暂停申购,场内卖出,nan
2019-11-08,4.0372,1.7139,-0.47%,暂停申购,场内卖出,nan
2019-11-07,4.0564,1.7220,0.18%,暂停申购,场内卖出,nan
2019-11-06,4.0493,1.7190,-0.45%,暂停申购,场内卖出,nan
2019-11-05,4.0675,1.7268,0.62%,暂停申购,场内卖出,nan
2019-11-04,4.0425,1.7161,0.64%,暂停申购,场内卖出,nan
2019-11-01,4.0167,1.7052,1.69%,暂停申购,场内卖出,nan
2019-10-31,3.9501,1.6769,-0.12%,暂停申购,场内卖出,nan
2019-10-30,3.9547,1.6789,-0.49%,暂停申购,场内卖出,nan
2019-10-29,3.9740,1.6871,-0.42%,暂停申购,场内卖出,nan
2019-10-28,3.9907,1.6941,0.76%,暂停申购,场内卖出,nan
2019-10-25,3.9605,1.6813,0.68%,暂停申购,场内卖出,nan
2019-10-24,3.9338,1.6700,-0.01%,暂停申购,场内卖出,nan
2019-10-23,3.9342,1.6702,-0.64%,暂停申购,场内卖出,nan
2019-10-22,3.9595,1.6809,0.39%,暂停申购,场内卖出,nan
2019-10-21,3.9442,1.6744,0.29%,暂停申购,场内卖出,nan
2019-10-18,3.9328,1.6696,-1.42%,暂停申购,场内卖出,nan
2019-10-17,3.9896,1.6937,0.06%,暂停申购,场内卖出,nan
2019-10-16,3.9872,1.6927,-0.35%,暂停申购,场内卖出,nan
