日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2007-09-19,'000012,国债指数,109.756,109.854,109.73,109.836,109.826,-0.07,-0.0637,383050,382694600.0
2007-09-18,'000012,国债指数,109.826,109.884,109.462,109.723,109.713,0.113,0.103,468674,459236564.0
2007-09-17,'000012,国债指数,109.713,109.906,109.591,109.906,109.878,-0.165,-0.1502,285005,282155435.0
2007-09-14,'000012,国债指数,109.878,109.983,109.362,109.938,109.919,-0.041,-0.0373,661844,660464668.0
2007-09-13,'000012,国债指数,109.919,110.024,109.884,110.023,110.013,-0.094,-0.0854,354797,355523541.0
2007-09-12,'000012,国债指数,110.013,110.018,109.878,109.992,109.985,0.028,0.0255,190420,190120703.0
2007-09-11,'000012,国债指数,109.985,110.297,109.979,110.296,110.287,-0.302,-0.2738,261432,259397509.0
2007-09-10,'000012,国债指数,110.287,110.317,110.2,110.316,110.291,-0.004,-0.0036,370057,361349167.0
2007-09-07,'000012,国债指数,110.291,110.297,110.224,110.294,110.288,0.003,0.0027,409822,409633885.0
2007-09-06,'000012,国债指数,110.288,110.29,110.182,110.217,110.207,0.081,0.0735,320304,314015442.0
2007-09-05,'000012,国债指数,110.207,110.229,110.193,110.229,110.221,-0.014,-0.0127,1138763,1101566102.0
2007-09-04,'000012,国债指数,110.221,110.271,110.172,110.271,110.264,-0.043,-0.039,371246,372235662.0
2007-09-03,'000012,国债指数,110.264,110.33,110.199,110.329,110.298,-0.034,-0.0308,432613,431889946.0
2007-08-31,'000012,国债指数,110.298,110.305,110.254,110.288,110.278,0.02,0.0181,670617,668284248.0
2007-08-30,'000012,国债指数,110.278,110.303,110.207,110.274,110.265,0.013,0.0118,976055,974934173.0
2007-08-29,'000012,国债指数,110.265,110.333,110.263,110.315,110.305,-0.04,-0.0363,825813,827748038.0
2007-08-28,'000012,国债指数,110.305,110.331,110.256,110.331,110.321,-0.016,-0.0145,480851,481838422.0
2007-08-27,'000012,国债指数,110.321,110.35,110.27,110.334,110.307,0.014,0.0127,294146,294012120.0
2007-08-24,'000012,国债指数,110.307,110.31,110.237,110.303,110.296,0.011,0.01,453227,451680098.0
2007-08-23,'000012,国债指数,110.296,110.296,110.091,110.201,110.191,0.105,0.0953,568469,566258796.0
2007-08-22,'000012,国债指数,110.191,110.262,110.124,110.258,110.286,-0.095,-0.0861,620330,619792308.0
2007-08-21,'000012,国债指数,110.286,110.29,110.135,110.218,110.207,0.079,0.0717,360714,360542063.0
2007-08-20,'000012,国债指数,110.207,110.222,109.936,110.061,110.032,0.175,0.159,249465,246958519.0
2007-08-17,'000012,国债指数,110.032,110.072,109.937,109.99,109.979,0.053,0.0482,494197,495656441.0
2007-08-16,'000012,国债指数,109.979,109.994,109.905,109.965,109.954,0.025,0.0227,1159431,1168220048.0
2007-08-15,'000012,国债指数,109.954,109.97,109.412,109.571,109.957,-0.003,-0.0027,288055,286473685.0
2007-08-14,'000012,国债指数,109.957,109.962,109.852,109.926,109.916,0.041,0.0373,398017,397281633.0
2007-08-13,'000012,国债指数,109.916,109.979,109.818,109.979,109.958,-0.042,-0.0382,244260,243245703.0
2007-08-10,'000012,国债指数,109.958,110.009,109.911,110.009,109.999,-0.041,-0.0373,116769,115434428.0
2007-08-09,'000012,国债指数,109.999,110.05,109.943,109.967,109.962,0.037,0.0336,485028,485712819.0
2007-08-08,'000012,国债指数,109.962,110.009,109.71,110.009,109.999,-0.037,-0.0336,264417,264214825.0
2007-08-07,'000012,国债指数,109.999,110.014,109.866,109.982,109.973,0.026,0.0236,657380,658499073.0
2007-08-06,'000012,国债指数,109.973,109.999,109.921,109.984,109.953,0.02,0.0182,336194,335176566.0
2007-08-03,'000012,国债指数,109.953,109.97,109.896,109.921,109.915,0.038,0.0346,470375,467819141.0
2007-08-02,'000012,国债指数,109.915,109.99,109.89,109.963,109.953,-0.038,-0.0346,245122,244885882.0
2007-08-01,'000012,国债指数,109.953,109.969,109.827,109.888,109.878,0.075,0.0683,352951,349871118.0
2007-07-31,'000012,国债指数,109.878,110.014,109.856,109.998,109.982,-0.104,-0.0946,528346,533405744.0
2007-07-30,'000012,国债指数,109.982,110.055,109.765,109.83,109.801,0.181,0.1648,432920,433365278.0
2007-07-27,'000012,国债指数,109.801,109.823,109.772,109.78,109.773,0.028,0.0255,293772,290641901.0
2007-07-26,'000012,国债指数,109.773,109.781,109.572,109.721,109.713,0.06,0.0547,256706,252994800.0
2007-07-25,'000012,国债指数,109.713,109.742,109.627,109.703,109.693,0.02,0.0182,128223,126876766.0
2007-07-24,'000012,国债指数,109.693,109.836,109.537,109.728,109.723,-0.03,-0.0273,237095,235355474.0
2007-07-23,'000012,国债指数,109.723,110.02,109.653,110.02,110.016,-0.293,-0.2663,397735,395758555.0
2007-07-20,'000012,国债指数,110.016,110.016,109.764,109.965,109.955,0.061,0.0555,445764,446196394.0
2007-07-19,'000012,国债指数,109.955,109.981,109.678,109.981,109.971,-0.016,-0.0145,287714,286545723.0
2007-07-18,'000012,国债指数,109.971,110.165,109.935,109.94,109.931,0.04,0.0364,97173,96970978.0
2007-07-17,'000012,国债指数,109.931,109.984,109.883,109.926,109.928,0.003,0.0027,198105,196414996.0
2007-07-16,'000012,国债指数,109.928,109.965,109.905,109.93,109.901,0.027,0.0246,115955,115045670.0
2007-07-13,'000012,国债指数,109.901,109.944,109.845,109.935,109.925,-0.024,-0.0218,87867,87041053.0
2007-07-12,'000012,国债指数,109.925,109.974,109.911,109.958,109.948,-0.023,-0.0209,161872,160718941.0
2007-07-11,'000012,国债指数,109.948,109.996,109.917,109.96,109.95,-0.002,-0.0018,503494,502225394.0
2007-07-10,'000012,国债指数,109.95,109.997,109.777,109.995,110.0,-0.05,-0.0455,171763,170529007.0
2007-07-09,'000012,国债指数,110.0,110.001,109.902,109.975,109.945,0.055,0.05,347508,346437851.0
2007-07-06,'000012,国债指数,109.945,109.946,109.832,109.886,109.877,0.068,0.0619,444099,443315119.0
2007-07-05,'000012,国债指数,109.877,109.878,109.829,109.864,109.849,0.028,0.0255,172508,170296623.0
2007-07-04,'000012,国债指数,109.849,109.865,109.802,109.864,109.854,-0.005,-0.0046,148587,146692612.0
2007-07-03,'000012,国债指数,109.854,109.854,109.62,109.783,109.776,0.078,0.0711,98460,97286815.0
2007-07-02,'000012,国债指数,109.776,109.806,109.534,109.621,109.59,0.186,0.1697,218997,215686663.0
2007-06-29,'000012,国债指数,109.59,109.681,109.568,109.681,109.674,-0.084,-0.0766,431628,430688445.0
2007-06-28,'000012,国债指数,109.674,109.687,109.588,109.632,109.628,0.046,0.042,426068,426813036.0
2007-06-27,'000012,国债指数,109.628,109.741,109.627,109.733,109.724,-0.096,-0.0875,380511,382255886.0
2007-06-26,'000012,国债指数,109.724,109.793,109.611,109.759,109.771,-0.047,-0.0428,384267,381001865.0
2007-06-25,'000012,国债指数,109.771,109.821,109.681,109.804,109.781,-0.01,-0.0091,462171,461113008.0
2007-06-22,'000012,国债指数,109.781,109.824,109.76,109.824,109.818,-0.037,-0.0337,359520,354083811.0
2007-06-21,'000012,国债指数,109.818,109.839,109.753,109.81,109.804,0.014,0.0127,837865,834871287.0
2007-06-20,'000012,国债指数,109.804,109.821,109.747,109.802,109.791,0.013,0.0118,250170,249951798.0
2007-06-19,'000012,国债指数,109.791,109.84,109.753,109.84,109.832,-0.041,-0.0373,186550,186288637.0
2007-06-18,'000012,国债指数,109.832,109.921,109.78,109.921,109.918,-0.086,-0.0782,393215,392952768.0
2007-06-15,'000012,国债指数,109.918,110.104,109.828,110.104,110.099,-0.181,-0.1644,289681,288400458.0
2007-06-14,'000012,国债指数,110.099,110.292,110.09,110.292,110.285,-0.186,-0.1687,537331,535725253.0
2007-06-13,'000012,国债指数,110.285,110.315,110.218,110.315,110.303,-0.018,-0.0163,709861,710863709.0
2007-06-12,'000012,国债指数,110.303,110.378,110.254,110.378,110.374,-0.071,-0.0643,735263,735842731.0
2007-06-11,'000012,国债指数,110.374,110.468,110.328,110.468,110.439,-0.065,-0.0589,934547,912408731.0
2007-06-08,'000012,国债指数,110.439,110.46,110.357,110.387,110.378,0.061,0.0553,1284484,1247618767.0
2007-06-07,'000012,国债指数,110.378,110.421,110.321,110.42,110.394,-0.016,-0.0145,484334,466358302.0
2007-06-06,'000012,国债指数,110.394,110.405,110.328,110.405,110.394,0.0,0.0,521503,522408593.0
2007-06-05,'000012,国债指数,110.394,110.513,110.346,110.512,110.494,-0.1,-0.0905,942107,941431904.0
2007-06-04,'000012,国债指数,110.494,110.654,110.442,110.654,110.623,-0.129,-0.1166,724250,722957474.0
2007-06-01,'000012,国债指数,110.623,110.668,110.512,110.659,110.651,-0.028,-0.0253,358527,357522896.0
2007-05-31,'000012,国债指数,110.651,110.748,110.628,110.743,110.734,-0.083,-0.075,451394,450532750.0
2007-05-30,'000012,国债指数,110.734,110.75,110.628,110.75,110.709,0.025,0.0226,802222,799429637.0
2007-05-29,'000012,国债指数,110.709,110.836,110.611,110.715,110.705,0.004,0.0036,720925,720348126.0
2007-05-28,'000012,国债指数,110.705,110.707,110.6,110.695,110.667,0.038,0.0343,713530,706356444.0
2007-05-25,'000012,国债指数,110.667,110.703,110.528,110.601,110.596,0.071,0.0642,610289,610033557.0
2007-05-24,'000012,国债指数,110.596,110.774,110.591,110.774,110.765,-0.169,-0.1526,358777,355475187.0
2007-05-23,'000012,国债指数,110.765,110.885,110.654,110.88,110.879,-0.114,-0.1028,485072,478314708.0
2007-05-22,'000012,国债指数,110.879,111.014,110.839,111.006,111.0,-0.121,-0.109,799457,797167446.0
2007-05-21,'000012,国债指数,111.0,111.238,110.937,111.238,111.214,-0.214,-0.1924,866096,863070035.0
2007-05-18,'000012,国债指数,111.214,111.227,111.043,111.149,111.16,0.054,0.0486,844861,845296562.0
2007-05-17,'000012,国债指数,111.16,111.209,111.086,111.174,111.164,-0.004,-0.0036,1111251,1103265140.0
2007-05-16,'000012,国债指数,111.164,111.197,111.1,111.171,111.164,0.0,0.0,1579399,1580055147.0
2007-05-15,'000012,国债指数,111.164,111.238,111.144,111.238,111.241,-0.077,-0.0692,541633,544483287.0
2007-05-14,'000012,国债指数,111.241,111.461,111.146,111.316,111.29,-0.049,-0.044,523501,523504203.0
2007-05-11,'000012,国债指数,111.29,111.298,111.23,111.271,111.265,0.025,0.0225,214399,213682417.0
2007-05-10,'000012,国债指数,111.265,111.292,111.152,111.256,111.269,-0.004,-0.0036,524968,523840404.0
2007-05-09,'000012,国债指数,111.269,111.487,111.247,111.406,111.416,-0.147,-0.1319,221948,221380558.0
2007-05-08,'000012,国债指数,111.416,111.475,111.288,111.475,111.413,0.003,0.0027,700356,702655831.0
2007-04-30,'000012,国债指数,111.413,111.455,111.197,111.248,111.22,0.193,0.1735,692073,694992539.0
2007-04-27,'000012,国债指数,111.22,111.246,111.122,111.188,111.177,0.043,0.0387,320463,321844105.0
2007-04-26,'000012,国债指数,111.177,111.209,111.006,111.128,111.122,0.055,0.0495,267367,265608979.0
2007-04-25,'000012,国债指数,111.122,111.211,111.086,111.21,111.2,-0.078,-0.0701,181262,181734508.0
2007-04-24,'000012,国债指数,111.2,111.232,111.021,111.025,111.016,0.184,0.1657,606709,614511488.0
2007-04-23,'000012,国债指数,111.016,111.045,110.889,111.031,110.991,0.025,0.0225,388486,389568284.0
2007-04-20,'000012,国债指数,110.991,111.136,110.89,111.136,111.14,-0.149,-0.1341,370483,371544659.0
2007-04-19,'000012,国债指数,111.14,111.203,110.982,111.203,111.199,-0.059,-0.0531,491752,492528127.0
2007-04-18,'000012,国债指数,111.199,111.5,111.176,111.5,111.494,-0.295,-0.2646,516200,516868482.0
2007-04-17,'000012,国债指数,111.494,111.569,111.421,111.569,111.561,-0.067,-0.0601,621030,624771114.0
2007-04-16,'000012,国债指数,111.561,111.605,111.485,111.605,111.576,-0.015,-0.0134,339098,340385279.0
2007-04-13,'000012,国债指数,111.576,111.58,111.496,111.549,111.541,0.035,0.0314,663941,668321094.0
2007-04-12,'000012,国债指数,111.541,111.568,111.494,111.568,111.557,-0.016,-0.0143,832022,834913314.0
2007-04-11,'000012,国债指数,111.557,111.611,111.496,111.61,111.603,-0.046,-0.0412,524451,528278379.0
2007-04-10,'000012,国债指数,111.603,111.69,111.545,111.69,111.681,-0.078,-0.0698,487917,484689212.0
2007-04-09,'000012,国债指数,111.681,111.814,111.643,111.814,111.809,-0.128,-0.1145,774759,776699619.0
2007-04-06,'000012,国债指数,111.809,111.847,111.574,111.847,111.838,-0.029,-0.0259,646168,651298676.0
2007-04-05,'000012,国债指数,111.838,111.873,111.797,111.873,111.862,-0.024,-0.0215,222684,223535293.0
2007-04-04,'000012,国债指数,111.862,111.87,111.733,111.846,111.852,0.01,0.0089,558313,559899680.0
2007-04-03,'000012,国债指数,111.852,111.87,111.805,111.824,111.817,0.035,0.0313,548095,550961703.0
2007-04-02,'000012,国债指数,111.817,111.83,111.662,111.756,111.727,0.09,0.0806,395841,397981136.0
2007-03-30,'000012,国债指数,111.727,111.841,111.663,111.696,111.687,0.04,0.0358,812269,813442329.0
2007-03-29,'000012,国债指数,111.687,111.712,111.625,111.712,111.701,-0.014,-0.0125,411005,408183909.0
2007-03-28,'000012,国债指数,111.701,111.721,111.657,111.716,111.707,-0.006,-0.0054,295118,296325375.0
2007-03-27,'000012,国债指数,111.707,111.71,111.602,111.708,111.698,0.009,0.0081,318189,320172040.0
2007-03-26,'000012,国债指数,111.698,111.789,111.669,111.789,111.757,-0.059,-0.0528,253773,254420873.0
2007-03-23,'000012,国债指数,111.757,111.768,111.708,111.75,111.742,0.015,0.0134,464682,464197214.0
2007-03-22,'000012,国债指数,111.742,111.792,111.693,111.792,111.785,-0.043,-0.0385,342844,343537069.0
2007-03-21,'000012,国债指数,111.785,111.81,111.749,111.795,111.786,-0.001,-0.0009,300417,301516508.0
2007-03-20,'000012,国债指数,111.786,111.83,111.745,111.763,111.766,0.02,0.0179,306998,308465114.0
2007-03-19,'000012,国债指数,111.766,111.834,111.503,111.834,111.833,-0.067,-0.0599,138999,138705293.0
2007-03-16,'000012,国债指数,111.833,111.873,111.762,111.8,111.802,0.031,0.0277,439687,442062787.0
2007-03-15,'000012,国债指数,111.802,111.877,111.783,111.877,111.868,-0.066,-0.059,395629,397499160.0
2007-03-14,'000012,国债指数,111.868,111.93,111.859,111.929,111.919,-0.051,-0.0456,430614,429966257.0
2007-03-13,'000012,国债指数,111.919,111.952,111.899,111.952,111.947,-0.028,-0.025,356715,358369561.0
2007-03-12,'000012,国债指数,111.947,111.954,111.901,111.954,111.924,0.023,0.0205,186181,186257866.0
2007-03-09,'000012,国债指数,111.924,111.963,111.868,111.888,111.879,0.045,0.0402,471840,484485745.0
2007-03-08,'000012,国债指数,111.879,111.916,111.87,111.879,111.869,0.01,0.0089,330751,329686814.0
2007-03-07,'000012,国债指数,111.869,111.89,111.823,111.888,111.879,-0.01,-0.0089,406652,407123202.0
2007-03-06,'000012,国债指数,111.879,111.898,111.801,111.876,111.866,0.013,0.0116,196144,197090059.0
2007-03-05,'000012,国债指数,111.866,111.88,111.76,111.829,111.801,0.065,0.0581,248050,248679970.0
2007-03-02,'000012,国债指数,111.801,111.818,111.69,111.756,111.746,0.055,0.0492,243167,244515384.0
2007-03-01,'000012,国债指数,111.746,111.754,111.645,111.723,111.715,0.031,0.0277,455306,456958440.0
2007-02-28,'000012,国债指数,111.715,111.729,111.648,111.719,111.718,-0.003,-0.0027,962829,966841092.0
2007-02-27,'000012,国债指数,111.718,111.812,111.717,111.81,111.807,-0.089,-0.0796,441995,443406244.0
2007-02-26,'000012,国债指数,111.807,111.843,111.72,111.843,111.774,0.033,0.0295,319621,321263430.0
2007-02-16,'000012,国债指数,111.774,111.781,111.661,111.692,111.68,0.094,0.0842,706698,710577551.0
2007-02-15,'000012,国债指数,111.68,111.688,111.54,111.612,111.603,0.077,0.069,1103640,1104106869.0
2007-02-14,'000012,国债指数,111.603,111.603,111.265,111.562,111.551,0.052,0.0466,876810,874969281.0
2007-02-13,'000012,国债指数,111.551,111.648,111.517,111.646,111.637,-0.086,-0.077,648123,646850420.0
2007-02-12,'000012,国债指数,111.637,111.739,111.299,111.735,111.716,-0.079,-0.0707,871402,870036063.0
2007-02-09,'000012,国债指数,111.716,111.736,111.63,111.662,111.653,0.063,0.0564,273988,274097458.0
2007-02-08,'000012,国债指数,111.653,111.73,111.622,111.723,111.715,-0.062,-0.0555,771107,771917239.0
2007-02-07,'000012,国债指数,111.715,111.728,111.583,111.672,111.674,0.041,0.0367,741753,749575353.0
2007-02-06,'000012,国债指数,111.674,111.736,111.661,111.736,111.727,-0.053,-0.0474,1220884,1226567792.0
2007-02-05,'000012,国债指数,111.727,111.732,111.662,111.726,111.702,0.025,0.0224,569277,571529693.0
2007-02-02,'000012,国债指数,111.702,111.763,111.683,111.755,111.75,-0.048,-0.043,481094,483086537.0
2007-02-01,'000012,国债指数,111.75,111.792,111.736,111.787,111.777,-0.027,-0.0242,633738,633776163.0
2007-01-31,'000012,国债指数,111.777,111.817,111.736,111.816,111.807,-0.03,-0.0268,600529,608372185.0
2007-01-30,'000012,国债指数,111.807,111.826,111.76,111.818,111.809,-0.002,-0.0018,647688,648778193.0
2007-01-29,'000012,国债指数,111.809,111.809,111.628,111.668,111.645,0.164,0.1469,503332,504845339.0
2007-01-26,'000012,国债指数,111.645,111.669,111.58,111.669,111.672,-0.027,-0.0242,670478,675944868.0
2007-01-25,'000012,国债指数,111.672,111.699,111.631,111.697,111.69,-0.018,-0.0161,372569,376664318.0
2007-01-24,'000012,国债指数,111.69,111.696,111.569,111.684,111.678,0.012,0.0107,587805,590841114.0
2007-01-23,'000012,国债指数,111.678,111.71,111.64,111.71,111.706,-0.028,-0.0251,460088,468777392.0
2007-01-22,'000012,国债指数,111.706,111.707,111.601,111.667,111.651,0.055,0.0493,1049744,1060218722.0
2007-01-19,'000012,国债指数,111.651,111.66,111.597,111.631,111.621,0.03,0.0269,1278135,1284150742.0
2007-01-18,'000012,国债指数,111.621,111.634,111.593,111.618,111.61,0.011,0.0099,473854,478388494.0
2007-01-17,'000012,国债指数,111.61,111.623,111.531,111.623,111.613,-0.003,-0.0027,315425,319368003.0
2007-01-16,'000012,国债指数,111.613,111.639,111.464,111.527,111.522,0.091,0.0816,868662,873867239.0
2007-01-15,'000012,国债指数,111.522,111.525,111.398,111.498,111.47,0.052,0.0466,677320,677765325.0
2007-01-12,'000012,国债指数,111.47,111.562,111.464,111.562,111.552,-0.082,-0.0735,244283,245403025.0
2007-01-11,'000012,国债指数,111.552,111.554,111.48,111.537,111.528,0.024,0.0215,808046,809684621.0
2007-01-10,'000012,国债指数,111.528,111.529,111.463,111.478,111.468,0.06,0.0538,568094,570470314.0
2007-01-09,'000012,国债指数,111.468,111.468,111.392,111.446,111.437,0.031,0.0278,654504,653218850.0
2007-01-08,'000012,国债指数,111.437,111.445,111.402,111.439,111.434,0.003,0.0027,758006,760406609.0
2007-01-05,'000012,国债指数,111.434,111.449,111.376,111.401,111.392,0.042,0.0377,277049,278112656.0
2007-01-04,'000012,国债指数,111.392,111.447,111.293,111.447,111.39,0.002,0.0018,509032,507366150.0
2006-12-29,'000012,国债指数,111.39,111.427,111.296,111.308,111.298,0.092,0.0827,1158009,1161750200.0
2006-12-28,'000012,国债指数,111.298,111.316,111.178,111.238,111.229,0.069,0.062,1113472,1118014085.0
2006-12-27,'000012,国债指数,111.229,111.253,111.161,111.224,111.215,0.014,0.0126,992657,988594516.0
2006-12-26,'000012,国债指数,111.215,111.288,111.2,111.288,111.278,-0.063,-0.0566,556111,551292366.0
2006-12-25,'000012,国债指数,111.278,111.329,111.158,111.328,111.3,-0.022,-0.0198,724890,725558978.0
2006-12-22,'000012,国债指数,111.3,111.302,111.192,111.254,111.247,0.053,0.0476,767017,769291324.0
2006-12-21,'000012,国债指数,111.247,111.282,111.176,111.282,111.273,-0.026,-0.0234,1001241,1002492952.0
2006-12-20,'000012,国债指数,111.273,111.275,111.223,111.265,111.256,0.017,0.0153,1075613,1073602750.0
2006-12-19,'000012,国债指数,111.256,111.284,111.225,111.269,111.26,-0.004,-0.0036,911994,907801816.0
2006-12-18,'000012,国债指数,111.26,111.312,111.194,111.312,111.286,-0.026,-0.0234,1242255,1251404395.0
2006-12-15,'000012,国债指数,111.286,111.295,111.112,111.24,111.229,0.057,0.0512,873807,873998710.0
2006-12-14,'000012,国债指数,111.229,111.314,111.217,111.277,111.267,-0.038,-0.0342,687059,678687701.0
2006-12-13,'000012,国债指数,111.267,111.289,111.216,111.273,111.265,0.002,0.0018,585677,578998685.0
2006-12-12,'000012,国债指数,111.265,111.291,111.193,111.283,111.271,-0.006,-0.0054,704343,696676855.0
2006-12-11,'000012,国债指数,111.271,111.284,111.101,111.192,111.164,0.107,0.0963,958030,960018150.0
2006-12-08,'000012,国债指数,111.164,111.271,111.085,111.271,111.263,-0.099,-0.089,1155422,1153419812.0
2006-12-07,'000012,国债指数,111.263,111.442,111.233,111.442,111.438,-0.175,-0.157,744693,739960397.0
2006-12-06,'000012,国债指数,111.438,111.498,111.392,111.498,111.489,-0.051,-0.0457,319069,320769479.0
2006-12-05,'000012,国债指数,111.489,111.549,111.464,111.549,111.542,-0.053,-0.0475,574379,580103779.0
2006-12-04,'000012,国债指数,111.542,111.569,111.484,111.567,111.54,0.002,0.0018,406889,408868717.0
2006-12-01,'000012,国债指数,111.54,111.541,111.425,111.528,111.518,0.022,0.0197,509148,511211373.0
2006-11-30,'000012,国债指数,111.518,111.544,111.388,111.461,111.455,0.063,0.0565,597380,599908511.0
2006-11-29,'000012,国债指数,111.455,111.48,111.365,111.438,111.428,0.027,0.0242,320415,321643246.0
2006-11-28,'000012,国债指数,111.428,111.435,111.079,111.091,111.357,0.071,0.0638,496101,498870458.0
2006-11-27,'000012,国债指数,111.357,111.461,111.307,111.461,111.433,-0.076,-0.0682,546726,554734045.0
2006-11-24,'000012,国债指数,111.433,111.453,111.414,111.453,111.444,-0.011,-0.0099,336463,338328648.0
2006-11-23,'000012,国债指数,111.444,111.496,111.401,111.488,111.482,-0.038,-0.0341,418488,420318592.0
2006-11-22,'000012,国债指数,111.482,111.5,111.426,111.482,111.473,0.009,0.0081,376275,378987359.0
2006-11-21,'000012,国债指数,111.473,111.515,111.426,111.513,111.503,-0.03,-0.0269,297382,301016269.0
2006-11-20,'000012,国债指数,111.503,111.627,111.493,111.625,111.595,-0.092,-0.0824,391413,392642232.0
2006-11-17,'000012,国债指数,111.595,111.609,111.557,111.584,111.575,0.02,0.0179,393016,393861182.0
2006-11-16,'000012,国债指数,111.575,111.577,111.507,111.574,111.566,0.009,0.0081,631009,633318611.0
2006-11-15,'000012,国债指数,111.566,111.612,111.517,111.597,111.583,-0.017,-0.0152,480846,483180699.0
2006-11-14,'000012,国债指数,111.583,111.62,111.519,111.62,111.603,-0.02,-0.0179,348600,350408911.0
2006-11-13,'000012,国债指数,111.603,111.612,111.439,111.612,111.586,0.017,0.0152,288714,289329270.0
2006-11-10,'000012,国债指数,111.586,111.586,111.51,111.543,111.535,0.051,0.0457,368681,369722503.0
2006-11-09,'000012,国债指数,111.535,111.542,111.326,111.446,111.437,0.098,0.0879,457226,456883327.0
2006-11-08,'000012,国债指数,111.437,111.487,111.415,111.455,111.446,-0.009,-0.0081,684388,680100270.0
2006-11-07,'000012,国债指数,111.446,111.504,111.417,111.504,111.497,-0.051,-0.0457,371452,371747719.0
2006-11-06,'000012,国债指数,111.497,111.566,111.473,111.566,111.547,-0.05,-0.0448,382796,381923277.0
2006-11-03,'000012,国债指数,111.547,111.569,111.474,111.523,111.513,0.034,0.0305,209365,210802153.0
2006-11-02,'000012,国债指数,111.513,111.513,111.459,111.487,111.478,0.035,0.0314,515665,520691490.0
2006-11-01,'000012,国债指数,111.478,111.537,111.475,111.537,111.528,-0.05,-0.0448,442456,442153595.0
2006-10-31,'000012,国债指数,111.528,111.537,111.427,111.532,111.526,0.002,0.0018,218649,219975745.0
2006-10-30,'000012,国债指数,111.526,111.567,111.514,111.567,111.54,-0.014,-0.0126,222494,223550886.0
2006-10-27,'000012,国债指数,111.54,111.618,111.509,111.618,111.602,-0.062,-0.0556,761066,764567990.0
2006-10-26,'000012,国债指数,111.602,111.609,111.535,111.55,111.549,0.053,0.0475,493227,495692790.0
2006-10-25,'000012,国债指数,111.549,111.552,111.51,111.551,111.524,0.025,0.0224,188210,189786027.0
2006-10-24,'000012,国债指数,111.524,111.533,111.356,111.479,111.469,0.055,0.0493,408084,410064548.0
2006-10-23,'000012,国债指数,111.469,111.513,111.42,111.513,111.488,-0.019,-0.017,392868,394281466.0
2006-10-20,'000012,国债指数,111.488,111.493,111.397,111.447,111.445,0.043,0.0386,325642,328048225.0
2006-10-19,'000012,国债指数,111.445,111.446,111.347,111.4,111.39,0.055,0.0494,460406,462677375.0
2006-10-18,'000012,国债指数,111.39,111.397,111.301,111.363,111.354,0.036,0.0323,293702,296871935.0
2006-10-17,'000012,国债指数,111.354,111.358,111.252,111.264,111.256,0.098,0.0881,209227,210313232.0
2006-10-16,'000012,国债指数,111.256,111.279,111.213,111.272,111.241,0.015,0.0135,304474,305555867.0
2006-10-13,'000012,国债指数,111.241,111.252,111.091,111.176,111.166,0.075,0.0675,301478,302445960.0
2006-10-12,'000012,国债指数,111.166,111.201,111.126,111.155,111.148,0.018,0.0162,504557,504610566.0
2006-10-11,'000012,国债指数,111.148,111.151,111.031,111.081,111.071,0.077,0.0693,173948,174995952.0
2006-10-10,'000012,国债指数,111.071,111.073,110.978,111.073,111.064,0.007,0.0063,316562,315393530.0
2006-10-09,'000012,国债指数,111.064,111.115,110.989,111.115,111.024,0.04,0.036,479014,481414195.0
2006-09-29,'000012,国债指数,111.024,111.048,110.903,110.979,110.962,0.062,0.0559,734020,736607139.0
2006-09-28,'000012,国债指数,110.962,110.963,110.798,110.821,110.813,0.149,0.1345,624765,625033749.0
2006-09-27,'000012,国债指数,110.813,110.82,110.694,110.785,110.778,0.035,0.0316,517033,517561584.0
2006-09-26,'000012,国债指数,110.778,110.788,110.715,110.74,110.734,0.044,0.0397,386252,387641404.0
2006-09-25,'000012,国债指数,110.734,110.746,110.6,110.743,110.72,0.014,0.0126,759287,748895942.0
2006-09-22,'000012,国债指数,110.72,110.733,110.646,110.706,110.696,0.024,0.0217,644366,644355939.0
2006-09-21,'000012,国债指数,110.696,110.709,110.57,110.644,110.635,0.061,0.0551,542274,543465075.0
2006-09-20,'000012,国债指数,110.635,110.641,110.533,110.568,110.554,0.081,0.0733,567226,565937300.0
2006-09-19,'000012,国债指数,110.554,110.555,110.427,110.469,110.459,0.095,0.086,742097,745982158.0
2006-09-18,'000012,国债指数,110.459,110.505,110.312,110.416,110.389,0.07,0.0634,1083424,1085287130.0
2006-09-15,'000012,国债指数,110.389,110.389,110.343,110.356,110.346,0.043,0.039,302181,302352533.0
2006-09-14,'000012,国债指数,110.346,110.346,110.278,110.326,110.306,0.04,0.0363,259524,259421889.0
2006-09-13,'000012,国债指数,110.306,110.317,110.277,110.309,110.3,0.006,0.0054,109409,109999810.0
2006-09-12,'000012,国债指数,110.3,110.306,110.227,110.257,110.245,0.055,0.0499,283388,281749656.0
2006-09-11,'000012,国债指数,110.245,110.261,110.184,110.248,110.224,0.021,0.0191,176982,176607002.0
2006-09-08,'000012,国债指数,110.224,110.23,110.179,110.183,110.174,0.05,0.0454,251361,251212065.0
2006-09-07,'000012,国债指数,110.174,110.205,110.151,110.186,110.175,-0.001,-0.0009,235648,235828888.0
2006-09-06,'000012,国债指数,110.175,110.22,110.112,110.131,110.123,0.052,0.0472,389256,388524041.0
